loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN0000671,24,2020-06,2018-06,24,336,141508,137189.94,4.12,Excellent,75-90,<=28,OH,Refinance,Investment,Condo,ServicerD,Current,0,0,0,0,Low,2020-06-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0002155,10,2023-09,2022-11,10,350,127466,125309.16,5.44,Fair,75-90,36-43,NY,Refinance,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2023-09-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0003543,1,2022-02,2022-01,1,359,222720,1771054.5127265772,5.25,Poor,60-75,<=28,GA,Refinance,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2022-02-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0002699,13,2019-02,2018-01,13,347,278290,272972.95,4.9,Good,<=60,36-43,IL,Purchase,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2019-02-01,PRIMARY,,1,1,0,0,Current,0,
LN0003751,13,2021-11,2020-10,13,347,310083,305336.34,4.56,Excellent,75-90,36-43,CA,Refinance,PrimaryResidence,Townhouse,ServicerA,30DPD,35,0,0,0,Low,2021-11-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0001299,2,2022-08,2022-06,2,358,191048,190469.91,4.46,Fair,60-75,36-43,WA,Refinance,PrimaryResidence,Townhouse,ServicerC,Current,0,0,0,0,Low,2022-08-01,PRIMARY,Pending,0,0,0,1,Prepaid,0,
LN0004189,2,2022-01,2021-11,2,358,66429,66230.12,4.37,Excellent,75-90,36-43,NY,Purchase,Investment,SingleFamily,ServicerC,Current,0,0,0,0,Low,2022-01-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0000417,10,2021-09,2020-11,10,350,277308,275150.66,4.7,Excellent,<=60,28-36,GA,Refinance,PrimaryResidence,MultiUnit,ServicerB,Current,0,0,0,0,Low,2021-09-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0004011,4,2020-05,2020-01,4,356,566735,563946.79,5.16,Good,60-75,>43,TX,Refinance,PrimaryResidence,Townhouse,ServicerA,Current,0,0,0,0,Low,2020-05-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0001859,22,2023-12,2022-02,22,338,209799,203315.74,4.64,Good,60-75,36-43,NV,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2023-12-01,PRIMARY,Incomplete,1,1,1,0,Current,0,
LN0000461,11,2020-10,2019-11,11,349,230245,227903.05,4.12,Good,75-90,>43,WA,Refinance,PrimaryResidence,SingleFamily,ServicerC,Default,120,0,0,1,High,2020-10-01,PRIMARY,Complete,0,0,0,0,Default,0,
LN0002607,1,2018-03,2018-02,1,359,117654,117469.67,4.76,Fair,75-90,36-43,FL,CashOut,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2018-03-01,PRIMARY,Incomplete,0,1,0,0,Current,0,
LN0004773,8,2020-03,2019-07,8,352,252134,250273.48,4.25,Excellent,75-90,28-36,AZ,Refinance,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2020-03-01,PRIMARY,Complete,1,1,1,0,30DPD,0,
LN0002402,2,2022-01,2021-11,2,358,230562,229846.19,4.68,Fair,60-75,36-43,WA,Purchase,SecondHome,Condo,ServicerB,Current,0,0,0,0,Low,2022-01-01,PRIMARY,Waived,1,1,0,0,60DPD,0,
LN0000178,12,2020-03,2019-03,12,348,243910,239713.9,5.59,Poor,,36-43,CA,Purchase,PrimaryResidence,SingleFamily,ServicerC,60DPD,65,0,0,0,Medium,2020-03-01,PRIMARY,Complete,1,1,1,0,Default,0,
LN0004244,10,2021-11,2021-01,10,350,312712,309768.95,4.77,Good,60-75,<=28,TX,CashOut,PrimaryResidence,SingleFamily,ServicerD,90DPD,95,0,0,0,Medium,2021-11-01,PRIMARY,Pending,0,0,0,0,Closed,0,
LN0002071,10,2021-11,2021-01,10,350,285247,282465.56,5.08,Poor,75-90,36-43,NY,Purchase,Investment,Townhouse,ServicerB,Current,0,0,0,0,Low,2021-11-01,PRIMARY,Complete,0,1,0,1,Current,0,
LN0003813,20,2020-04,2018-08,20,340,337760,329146.77,3.91,Good,75-90,36-43,IL,Refinance,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2020-04-01,PRIMARY,Pending,1,1,0,0,Current,0,
LN0000512,9,2020-03,2019-06,9,351,213397,210501.54,4.43,,60-75,36-43,AZ,CashOut,Investment,Townhouse,ServicerA,Current,0,0,0,0,Low,2020-03-01,PRIMARY,Incomplete,0,1,0,0,Current,0,
LN0000387,9,2021-08,2020-11,9,351,192365,190009.27,4.56,Fair,<=60,36-43,GA,Refinance,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2021-08-01,PRIMARY,Waived,1,1,0,0,Current,0,
LN0001851,12,2020-04,2019-04,12,348,122785,120725.35,3.8,Excellent,>90,<=28,FL,Refinance,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2020-04-01,PRIMARY,,0,0,0,1,Prepaid,0,
LN0004967,10,2020-09,2019-11,10,350,283159,278998.59,5.12,Good,,36-43,WA,Purchase,PrimaryResidence,Townhouse,ServicerA,Current,0,0,0,0,Low,2020-09-01,PRIMARY,Complete,1,1,0,0,30DPD,0,
LN0001310,3,2022-02,2021-11,3,357,343048,341367.88,5.12,Poor,75-90,<=28,WA,Refinance,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2022-02-01,PRIMARY,Complete,1,1,0,1,Current,0,
LN0000804,5,2019-03,2018-10,5,355,98276,97568.82,4.04,Good,75-90,<=28,IL,CashOut,PrimaryResidence,Townhouse,ServicerD,Current,0,0,0,0,Low,2019-03-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0003508,18,2023-06,2021-12,18,342,187621,182721.39,4.59,Fair,60-75,36-43,TX,CashOut,Investment,Townhouse,ServicerA,Current,0,0,0,0,Low,2023-06-01,PRIMARY,Complete,1,1,1,0,Current,0,
LN0003540,4,2022-09,2022-05,4,356,232388,232046.26,4.22,Good,60-75,>43,TX,Refinance,PrimaryResidence,Condo,ServicerA,30DPD,35,0,0,0,Low,2022-09-01,PRIMARY,Incomplete,1,1,0,0,60DPD,0,
LN0000762,8,2023-07,2022-11,8,352,395312,391782.32,4.32,Excellent,>90,36-43,AZ,Purchase,Investment,SingleFamily,ServicerD,Default,120,0,0,1,,2023-07-01,PRIMARY,,0,0,0,0,Default,0,
LN0003556,9,2023-05,2022-08,9,351,166703,164433.86,5.49,Fair,<=60,<=28,CA,CashOut,PrimaryResidence,SingleFamily,ServicerC,60DPD,65,0,0,0,Medium,2023-05-01,PRIMARY,Complete,1,1,1,0,30DPD,0,
LN0002112,1,2022-09,2022-08,1,359,58543,58446.78,5.18,Good,75-90,28-36,GA,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2022-09-01,PRIMARY,Incomplete,0,0,0,1,Prepaid,0,
LN0000625,21,2022-09,2020-12,21,339,201211,194134.4,6.27,,<=60,28-36,AZ,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2022-09-01,PRIMARY,Incomplete,0,1,0,1,Current,0,
LN0004718,15,2021-04,2020-01,15,345,207239,202452.63,4.61,,<=60,36-43,GA,Refinance,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2021-04-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0003303,19,2021-11,2020-04,19,341,325500,319299.58,4.19,Good,60-75,>43,CA,Purchase,PrimaryResidence,Condo,ServicerD,Current,0,0,0,0,Low,2021-11-01,PRIMARY,Incomplete,0,0,0,1,Current,0,
LN0000614,7,2022-07,2021-12,7,353,207459,205396.93,5.25,Poor,75-90,<=28,CA,Purchase,PrimaryResidence,SingleFamily,ServicerD,30DPD,35,0,0,0,Low,2022-07-01,PRIMARY,Complete,1,1,0,1,Current,0,
LN0002394,3,2019-12,2019-09,3,357,149920,149311.1,3.54,Excellent,75-90,<=28,OH,Refinance,Investment,SingleFamily,ServicerC,Current,0,0,0,0,Low,2019-12-01,PRIMARY,Complete,1,1,0,1,30DPD,0,
LN0004868,11,2022-10,2021-11,11,349,134671,132546.74,4.01,Excellent,75-90,<=28,CA,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2022-10-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0002595,23,2022-02,2020-03,23,337,308377,299069.51,4.88,Good,75-90,36-43,GA,Purchase,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2022-02-01,PRIMARY,Complete,1,1,0,0,30DPD,0,
LN0001500,4,2023-04,2022-12,4,356,256997,256199.12,4.68,Fair,75-90,28-36,CA,Refinance,PrimaryResidence,Townhouse,ServicerA,60DPD,65,0,0,0,Medium,2023-04-01,PRIMARY,Complete,1,1,0,0,60DPD,0,
LN0003624,4,2021-01,2020-09,4,356,278768,278314.96,5.08,Fair,75-90,>43,TX,Purchase,Investment,SingleFamily,ServicerD,60DPD,65,0,0,0,Medium,2021-01-01,PRIMARY,,1,1,1,0,60DPD,0,
LN0002751,5,2022-12,2022-07,5,355,198181,197360.03,3.7,Excellent,>90,>43,NY,Purchase,PrimaryResidence,Townhouse,ServicerB,60DPD,65,1,0,0,Medium,2022-12-01,PRIMARY,Complete,1,1,1,0,90DPD,0,
LN0001136,7,2020-03,2019-08,7,353,129214,128182.98,4.92,Good,60-75,>43,OH,Purchase,PrimaryResidence,SingleFamily,ServicerD,30DPD,35,0,0,0,Low,2020-03-01,PRIMARY,Pending,0,0,0,0,Current,0,
LN0000009,5,2022-12,2022-07,5,355,160281,159271.87,4.8,Excellent,75-90,<=28,NV,Refinance,PrimaryResidence,SingleFamily,ServicerA,30DPD,35,0,0,0,Low,2022-12-01,PRIMARY,Incomplete,1,1,0,0,30DPD,0,
LN0004114,12,2023-01,2022-01,12,348,244895,240670.74,4.03,Good,60-75,<=28,CA,Purchase,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2023-01-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0002273,2,2021-08,2021-06,2,358,303059,302056.02,5.24,Fair,<=60,28-36,NV,Purchase,SecondHome,SingleFamily,ServicerC,Current,0,0,0,0,Low,2021-08-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0003368,4,2019-02,2018-10,4,356,208669,208332.18,5.02,Fair,75-90,28-36,CA,Refinance,PrimaryResidence,SingleFamily,ServicerC,60DPD,65,0,0,0,Medium,2019-02-01,PRIMARY,Waived,1,1,1,0,30DPD,0,
LN0000787,2,2022-08,2022-06,2,358,135996,135590.28,4.34,Fair,>90,36-43,IL,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2022-08-01,PRIMARY,Incomplete,1,1,0,0,Current,0,
LN0002310,1,2020-01,2019-12,1,359,176769,176449.01,6.06,Poor,,28-36,CA,Refinance,Investment,SingleFamily,ServicerC,Current,0,0,0,0,Low,2020-01-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0004897,12,2023-11,2022-11,12,348,370612,364283.65,4.68,Excellent,75-90,<=28,OH,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2023-11-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0001278,8,2019-11,2019-03,8,352,284760,281186.69,4.77,Excellent,75-90,<=28,AZ,Refinance,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2019-11-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
LN0004511,18,2024-04,2022-10,18,342,408918,0.0,4.98,Good,75-90,>43,OH,Purchase,PrimaryResidence,SingleFamily,ServicerC,Prepaid,0,0,1,0,Low,2024-04-01,PRIMARY,Complete,0,0,0,0,Prepaid,0,
LN0000924,12,2021-05,2020-05,12,348,184563,181101.04,4.74,Good,60-75,28-36,NY,CashOut,SecondHome,SingleFamily,ServicerD,Current,0,0,0,0,Low,2021-05-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0004128,7,2019-07,2018-12,7,353,187371,185727.6,4.17,Good,75-90,28-36,OH,Purchase,PrimaryResidence,SingleFamily,ServicerB,30DPD,35,0,0,0,Low,2019-07-01,PRIMARY,Complete,0,1,1,0,Current,0,
LN0001823,1,2022-06,2022-05,1,359,89200,89074.24,3.87,Good,60-75,36-43,FL,Purchase,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2022-06-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0001222,8,2022-08,2021-12,8,352,109812,108478.2,4.49,Excellent,60-75,36-43,TX,CashOut,PrimaryResidence,Condo,ServicerD,Current,0,0,0,0,Low,2022-08-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0000735,9,2021-07,2020-10,9,351,157029,154963.09,4.17,Excellent,<=60,28-36,CA,Refinance,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2021-07-01,PRIMARY,Complete,1,1,0,1,Current,0,
LN0002470,14,2019-05,2018-03,14,346,429518,421247.97,4.28,,75-90,<=28,CA,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2019-05-01,PRIMARY,Waived,0,0,0,0,Current,0,
LN0002400,2,2022-11,2022-09,2,358,180137,179872.41,4.21,Good,75-90,28-36,OH,Refinance,Investment,SingleFamily,ServicerC,Closed,0,0,0,0,Low,2022-11-01,PRIMARY,Incomplete,0,0,0,0,Closed,0,
LN0002256,8,2021-02,2020-06,8,352,281759,280121.33,4.12,Good,<=60,>43,CA,Purchase,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2021-02-01,PRIMARY,Complete,1,1,1,0,30DPD,0,
LN0003200,2,2020-09,2020-07,2,358,111227,110836.27,5.78,Poor,60-75,28-36,GA,Purchase,PrimaryResidence,MultiUnit,ServicerB,Current,0,0,0,0,Low,2020-09-01,PRIMARY,Complete,1,1,1,0,Current,0,
LN0003343,21,2021-12,2020-03,21,339,93014,90372.66,4.82,Excellent,75-90,<=28,WA,Purchase,PrimaryResidence,MultiUnit,ServicerC,Current,0,0,0,0,Low,2021-12-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0001746,4,2019-01,2018-09,4,356,276576,275690.23,4.95,Fair,<=60,>43,TX,Refinance,PrimaryResidence,Condo,ServicerC,30DPD,35,0,0,0,Low,2019-01-01,PRIMARY,,1,1,1,0,60DPD,0,
LN0001297,16,2020-05,2019-01,16,344,182111,179284.07,4.68,Excellent,75-90,36-43,NV,Purchase,Investment,Condo,ServicerA,30DPD,35,0,0,0,Low,2020-05-01,PRIMARY,Incomplete,1,1,0,1,Current,0,
LN0004882,6,2022-04,2021-10,6,354,173206,171819.22,4.95,Good,<=60,36-43,AZ,Purchase,PrimaryResidence,SingleFamily,ServicerB,60DPD,65,0,0,0,Medium,2022-04-01,PRIMARY,Waived,1,1,1,0,Current,0,
LN0003813,17,2020-01,2018-08,17,343,337760,330582.31,3.91,Good,75-90,36-43,IL,Refinance,PrimaryResidence,Condo,ServicerD,Current,0,0,0,0,Low,2020-01-01,PRIMARY,Incomplete,0,1,0,0,Current,0,
LN0000575,2,2019-05,2019-03,2,358,195379,195050.6,5.38,Poor,60-75,36-43,NY,Purchase,PrimaryResidence,SingleFamily,ServicerA,30DPD,35,0,0,0,,2019-05-01,PRIMARY,Complete,1,1,1,0,Current,0,
LN0003082,6,2020-10,2020-04,6,354,115037,114034.05,4.12,Excellent,75-90,28-36,FL,Purchase,PrimaryResidence,MultiUnit,ServicerA,Current,0,0,0,0,Low,2020-10-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0003286,14,2020-06,2019-04,14,346,159746,157291.63,5.52,Fair,<=60,36-43,GA,Purchase,PrimaryResidence,MultiUnit,ServicerB,Current,0,0,0,0,Low,2020-06-01,PRIMARY,Pending,0,0,1,0,Current,0,
LN0000054,20,2022-11,2021-03,20,340,302441,295325.04,4.77,Fair,,28-36,OH,CashOut,PrimaryResidence,MultiUnit,ServicerD,60DPD,65,0,0,0,Medium,2022-11-01,PRIMARY,Incomplete,1,1,1,0,90DPD,0,
LN0000343,7,2020-01,2019-06,7,353,238685,236778.32,4.93,Fair,>90,<=28,NV,Purchase,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2020-01-01,PRIMARY,,1,1,0,0,Current,0,
LN0004739,2,2019-09,2019-07,2,358,675634,673543.71,4.65,Excellent,75-90,28-36,FL,Refinance,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2019-09-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0003181,4,2023-01,2022-09,4,356,261963,260512.88,6.24,Poor,60-75,28-36,WA,Refinance,Investment,SingleFamily,ServicerA,30DPD,35,0,0,0,Low,2023-01-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0000548,2,2021-04,2021-02,2,358,385512,384294.21,4.83,Excellent,75-90,28-36,GA,Refinance,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2021-04-01,PRIMARY,Waived,0,1,0,1,Current,0,
LN0004877,8,2022-11,2022-03,8,352,280538,278332.71,4.79,Excellent,75-90,>43,IL,Refinance,SecondHome,Townhouse,ServicerC,Current,0,0,0,0,Low,2022-11-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0002497,1,2019-06,2019-05,1,359,200478,200194.32,3.9,,60-75,28-36,IL,Refinance,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2019-06-01,PRIMARY,Pending,1,1,0,0,30DPD,0,
LN0004614,10,2022-08,2021-10,10,350,213165,211333.17,4.0,Good,60-75,28-36,CA,CashOut,PrimaryResidence,Townhouse,ServicerB,Current,0,0,0,0,Low,2022-08-01,PRIMARY,Waived,1,1,0,1,Current,0,
LN0001604,20,2019-09,2018-01,20,340,346060,336635.81,4.46,Fair,<=60,>43,CA,Purchase,PrimaryResidence,MultiUnit,ServicerB,30DPD,35,0,0,0,Low,2019-09-01,PRIMARY,Pending,0,1,0,0,Current,0,
LN0002856,1,2020-12,2020-11,1,359,235677,235267.98,5.67,Poor,75-90,36-43,CA,Refinance,PrimaryResidence,Townhouse,ServicerB,Current,0,0,0,0,Low,2020-12-01,PRIMARY,Incomplete,0,1,1,0,Current,0,
LN0002140,11,2022-09,2021-10,11,349,206951,203326.46,4.9,Fair,<=60,36-43,WA,CashOut,Investment,SingleFamily,ServicerA,Current,0,0,0,0,Low,2022-09-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0000308,8,2019-09,2019-01,8,352,124900,123381.16,4.5,Fair,60-75,<=28,CA,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2019-09-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0002963,18,2023-04,2021-10,18,342,279432,273472.18,3.94,Excellent,75-90,36-43,IL,Refinance,SecondHome,MultiUnit,ServicerA,Current,0,0,0,0,Low,2023-04-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0004551,20,2023-06,2021-10,20,340,208413,203671.56,3.94,Excellent,>90,28-36,IL,Refinance,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2023-06-01,PRIMARY,Pending,1,1,0,1,Current,0,
LN0001419,1,2021-12,2021-11,1,359,109171,108974.43,6.01,Poor,>90,36-43,AZ,Refinance,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2021-12-01,PRIMARY,Complete,1,1,0,0,30DPD,0,
LN0000561,11,2021-11,2020-12,11,349,138376,0.0,4.29,Excellent,>90,28-36,TX,Purchase,PrimaryResidence,SingleFamily,ServicerB,Prepaid,0,0,1,0,Low,2021-11-01,PRIMARY,Complete,0,0,0,0,Prepaid,0,
LN0002670,24,2024-08,2022-08,24,336,187895,182041.25,4.71,Good,,>43,WA,Refinance,Investment,SingleFamily,ServicerB,Current,0,0,0,0,Low,2024-08-01,PRIMARY,Incomplete,1,1,1,0,Current,0,
LN0004812,6,2021-07,2021-01,6,354,100457,99520.27,4.69,Fair,60-75,28-36,WA,Purchase,SecondHome,SingleFamily,ServicerB,Current,0,0,0,0,Low,2021-07-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0000041,10,2023-09,2022-11,10,350,119347,117826.82,4.9,Good,,<=28,FL,CashOut,PrimaryResidence,SingleFamily,ServicerC,30DPD,35,0,0,0,Low,2023-09-01,PRIMARY,Pending,1,1,0,0,30DPD,0,
LN0002214,1,2020-08,2020-07,1,359,277841,277405.19,4.77,Good,75-90,>43,WA,CashOut,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2020-08-01,PRIMARY,Incomplete,1,1,1,0,30DPD,0,
LN0001273,10,2022-03,2021-05,10,350,280850,277366.32,4.67,Good,75-90,>43,FL,CashOut,PrimaryResidence,Condo,ServicerD,60DPD,65,0,0,0,Medium,2022-03-01,PRIMARY,Incomplete,1,1,1,0,90DPD,0,
LN0002389,1,2019-10,2019-09,1,359,272871,272407.74,5.47,Fair,<=60,36-43,NY,Purchase,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2019-10-01,PRIMARY,Waived,1,1,0,1,Current,0,
LN0003255,4,2023-04,2022-12,4,356,112397,111929.1,3.74,Excellent,75-90,36-43,GA,Purchase,PrimaryResidence,SingleFamily,ServicerB,60DPD,65,0,0,0,Medium,2023-04-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
LN0004368,3,2020-08,2020-05,3,357,327916,326344.31,4.93,Good,75-90,>43,NY,CashOut,PrimaryResidence,Condo,ServicerA,Current,0,0,0,0,Low,2020-08-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0000663,1,2021-05,2021-04,1,359,277909,277490.02,4.43,Excellent,60-75,>43,CA,Purchase,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2021-05-01,PRIMARY,Complete,0,1,0,1,Current,0,
LN0004279,6,2019-02,2018-08,6,354,248148,245703.58,5.17,Good,60-75,36-43,NY,CashOut,PrimaryResidence,Townhouse,ServicerB,Current,0,0,0,0,Low,2019-02-01,PRIMARY,Pending,1,1,0,0,30DPD,0,
LN0000998,2,2022-07,2022-05,2,358,99533,99254.05,3.82,Excellent,75-90,36-43,NY,Purchase,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2022-07-01,PRIMARY,Pending,0,0,0,1,Prepaid,0,
LN0000694,22,2023-06,2021-08,22,338,262283,254192.92,4.21,Good,>90,<=28,WA,Refinance,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2023-06-01,PRIMARY,Waived,1,1,0,0,Current,0,
LN0003961,17,2020-12,2019-07,17,343,290801,284583.66,3.96,Good,60-75,>43,CA,Refinance,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2020-12-01,PRIMARY,Pending,1,1,0,0,Current,0,
LN0003969,13,2024-01,2022-12,13,347,208792,205072.29,4.3,Good,>90,<=28,AZ,Refinance,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2024-01-01,PRIMARY,Complete,1,1,0,1,Current,0,
LN0003563,2,2022-04,2022-02,2,358,156609,156348.69,5.28,Poor,>90,36-43,AZ,Purchase,PrimaryResidence,Condo,ServicerD,30DPD,35,0,0,0,,2022-04-01,PRIMARY,Complete,1,1,0,1,Current,0,
LN0000080,9,2023-02,2022-05,9,351,332557,328154.6,5.24,Fair,,36-43,AZ,Purchase,PrimaryResidence,Condo,ServicerA,Current,0,0,0,0,Low,2023-02-01,PRIMARY,Waived,0,0,0,1,Current,0,
LN0002308,16,2020-12,2019-08,16,344,174169,169536.97,5.28,Good,75-90,36-43,CA,Purchase,PrimaryResidence,Townhouse,ServicerD,Current,0,0,0,0,Low,2020-12-01,PRIMARY,Complete,1,1,0,1,30DPD,0,
LN0002408,1,2019-01,2018-12,1,359,185640,1785406.5176811572,3.96,Good,75-90,<=28,CA,CashOut,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2019-01-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0000051,15,2023-06,2022-03,15,345,403243,394819.9,4.98,Excellent,60-75,<=28,WA,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2023-06-01,PRIMARY,Waived,0,0,0,0,Current,0,
LN0000983,13,2021-02,2020-01,13,347,102971,101179.94,4.84,,75-90,<=28,TX,Purchase,PrimaryResidence,SingleFamily,ServicerA,60DPD,65,0,0,0,Medium,2021-02-01,PRIMARY,Pending,1,1,1,0,Current,0,
LN0001902,9,2023-03,2022-06,9,351,122231,120626.74,4.15,,60-75,28-36,NV,CashOut,SecondHome,SingleFamily,ServicerB,Current,0,0,0,0,Low,2023-03-01,PRIMARY,Complete,1,1,0,1,30DPD,0,
LN0000305,6,2019-02,2018-08,6,354,218291,216797.1,5.54,Poor,<=60,>43,NV,Purchase,PrimaryResidence,SingleFamily,ServicerD,60DPD,65,0,0,0,Medium,2019-02-01,PRIMARY,Complete,1,1,1,0,30DPD,0,
LN0004116,13,2019-10,2018-09,13,347,136866,134490.91,4.08,,75-90,<=28,OH,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2019-10-01,PRIMARY,Incomplete,0,0,0,1,Current,0,
LN0001451,10,2020-06,2019-08,10,350,155387,153256.24,4.52,Fair,60-75,36-43,GA,Purchase,PrimaryResidence,MultiUnit,ServicerC,Current,0,0,0,0,Low,2020-06-01,PRIMARY,Pending,1,1,0,1,Current,0,
LN0000792,18,2020-12,2019-06,18,342,149136,145622.81,4.23,Good,75-90,36-43,IL,Refinance,PrimaryResidence,Townhouse,ServicerB,Current,0,0,0,0,Low,2020-12-01,PRIMARY,Incomplete,1,1,0,0,30DPD,0,
LN0002765,14,2020-02,2018-12,14,346,172015,168983.79,3.55,Excellent,75-90,28-36,NV,Refinance,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2020-02-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0004807,19,2022-07,2020-12,19,341,101327,98845.7,5.12,Good,75-90,28-36,GA,Purchase,SecondHome,MultiUnit,ServicerA,Current,0,0,0,0,Low,2022-07-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0000377,17,2022-09,2021-04,17,343,207598,204865.36,6.42,Poor,60-75,28-36,TX,Purchase,PrimaryResidence,SingleFamily,ServicerA,Default,120,0,0,1,High,2022-09-01,PRIMARY,,0,0,0,0,Default,0,
LN0000159,4,2023-04,2022-12,4,356,205918,204579.4,5.08,Fair,,28-36,IL,CashOut,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2023-04-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0001626,4,2022-05,2022-01,4,356,371629,369738.32,5.46,Fair,,28-36,NV,Purchase,SecondHome,SingleFamily,ServicerD,Current,0,0,0,0,Low,2022-05-01,PRIMARY,Complete,1,1,1,0,Current,0,
LN0004360,6,2020-03,2019-09,6,354,68556,67930.01,4.51,Fair,<=60,28-36,CA,Refinance,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2020-03-01,PRIMARY,Complete,0,0,0,0,Current,0,
